1;"2014-01-14 19:59:49";14;57.5000000000000000
1;"2014-01-14 19:59:49";15;47.0000000000000000
1;"2014-01-14 19:59:49";16;49.5000000000000000
2;"2014-01-14 20:00:25";14;45.0000000000000000
2;"2014-01-14 20:00:25";15;56.0000000000000000
2;"2014-01-14 20:00:25";16;51.5000000000000000
3;"2014-01-14 20:00:38";14;47.0000000000000000
3;"2014-01-14 20:00:38";15;56.0000000000000000
3;"2014-01-14 20:00:38";16;49.0000000000000000
4;"2014-01-14 20:02:16";14;45.0000000000000000
4;"2014-01-14 20:02:16";15;56.0000000000000000
4;"2014-01-14 20:02:16";16;47.0000000000000000
5;"2014-01-14 20:03:16";14;46.0000000000000000
5;"2014-01-14 20:03:16";15;56.0000000000000000
5;"2014-01-14 20:03:16";16;47.0000000000000000
6;"2014-01-14 20:04:16";14;44.0000000000000000
6;"2014-01-14 20:04:16";15;53.0000000000000000
6;"2014-01-14 20:04:16";16;45.0000000000000000
7;"2014-01-14 20:05:16";14;47.0000000000000000
7;"2014-01-14 20:05:16";15;56.5000000000000000
7;"2014-01-14 20:05:16";16;46.5000000000000000
8;"2014-01-14 20:06:16";14;44.0000000000000000
8;"2014-01-14 20:06:16";15;55.0000000000000000
8;"2014-01-14 20:06:16";16;47.0000000000000000
9;"2014-01-14 20:07:16";14;46.0000000000000000
9;"2014-01-14 20:07:16";15;55.0000000000000000
9;"2014-01-14 20:07:16";16;47.5000000000000000
10;"2014-01-14 20:08:16";14;45.5000000000000000
10;"2014-01-14 20:08:16";15;57.0000000000000000
10;"2014-01-14 20:08:16";16;47.5000000000000000
11;"2014-01-14 20:09:16";14;45.0000000000000000
11;"2014-01-14 20:09:16";15;56.0000000000000000
11;"2014-01-14 20:09:16";16;47.5000000000000000
12;"2014-01-14 20:10:16";14;48.0000000000000000
12;"2014-01-14 20:10:16";15;57.5000000000000000
12;"2014-01-14 20:10:16";16;49.0000000000000000
13;"2014-01-14 20:11:16";14;46.0000000000000000
13;"2014-01-14 20:11:16";15;58.0000000000000000
13;"2014-01-14 20:11:16";16;48.0000000000000000
14;"2014-01-14 20:12:17";14;47.0000000000000000
14;"2014-01-14 20:12:17";15;55.0000000000000000
14;"2014-01-14 20:12:17";16;48.0000000000000000
15;"2014-01-14 20:13:16";14;47.0000000000000000
15;"2014-01-14 20:13:16";15;56.0000000000000000
15;"2014-01-14 20:13:16";16;47.0000000000000000
16;"2014-01-14 20:14:17";14;47.5000000000000000
16;"2014-01-14 20:14:17";15;57.5000000000000000
16;"2014-01-14 20:14:17";16;50.0000000000000000
17;"2014-01-14 20:15:17";14;44.5000000000000000
17;"2014-01-14 20:15:17";15;56.0000000000000000
17;"2014-01-14 20:15:17";16;45.5000000000000000
18;"2014-01-14 20:16:17";14;46.0000000000000000
18;"2014-01-14 20:16:17";15;56.0000000000000000
18;"2014-01-14 20:16:17";16;46.0000000000000000
19;"2014-01-14 20:17:17";14;45.0000000000000000
19;"2014-01-14 20:17:17";15;55.0000000000000000
19;"2014-01-14 20:17:17";16;46.0000000000000000
20;"2014-01-14 20:18:17";14;46.5000000000000000
20;"2014-01-14 20:18:17";15;56.5000000000000000
20;"2014-01-14 20:18:17";16;47.0000000000000000
21;"2014-01-14 20:19:17";14;46.0000000000000000
21;"2014-01-14 20:19:17";15;57.0000000000000000
21;"2014-01-14 20:19:17";16;47.0000000000000000
22;"2014-01-14 20:20:17";14;46.5000000000000000
22;"2014-01-14 20:20:17";15;56.0000000000000000
22;"2014-01-14 20:20:17";16;48.0000000000000000
23;"2014-01-14 20:21:17";14;44.0000000000000000
23;"2014-01-14 20:21:17";15;58.0000000000000000
23;"2014-01-14 20:21:17";16;47.0000000000000000
24;"2014-01-14 20:22:17";14;46.0000000000000000
24;"2014-01-14 20:22:17";15;56.0000000000000000
24;"2014-01-14 20:22:17";16;48.0000000000000000
25;"2014-01-14 20:23:17";14;45.5000000000000000
25;"2014-01-14 20:23:17";15;57.0000000000000000
25;"2014-01-14 20:23:17";16;48.0000000000000000
26;"2014-01-14 20:24:17";14;44.5000000000000000
26;"2014-01-14 20:24:17";15;56.0000000000000000
26;"2014-01-14 20:24:17";16;47.5000000000000000
27;"2014-01-14 20:25:17";14;46.0000000000000000
27;"2014-01-14 20:25:17";15;56.0000000000000000
27;"2014-01-14 20:25:17";16;49.5000000000000000
28;"2014-01-14 20:26:17";14;45.0000000000000000
28;"2014-01-14 20:26:17";15;55.0000000000000000
28;"2014-01-14 20:26:17";16;48.5000000000000000
29;"2014-01-14 20:27:17";14;45.5000000000000000
29;"2014-01-14 20:27:17";15;55.0000000000000000
29;"2014-01-14 20:27:17";16;51.5000000000000000
30;"2014-01-14 20:28:17";14;51.0000000000000000
30;"2014-01-14 20:28:17";15;47.0000000000000000
30;"2014-01-14 20:28:17";16;41.0000000000000000
31;"2014-01-14 20:29:17";14;51.0000000000000000
31;"2014-01-14 20:29:17";15;45.5000000000000000
31;"2014-01-14 20:29:17";16;42.5000000000000000
32;"2014-01-14 20:29:32";14;48.0000000000000000
32;"2014-01-14 20:29:32";15;42.0000000000000000
32;"2014-01-14 20:29:32";16;39.0000000000000000
33;"2014-01-14 20:30:17";14;49.5000000000000000
33;"2014-01-14 20:30:17";15;45.0000000000000000
33;"2014-01-14 20:30:17";16;41.0000000000000000
34;"2014-01-14 20:31:17";14;48.0000000000000000
34;"2014-01-14 20:31:17";15;44.0000000000000000
34;"2014-01-14 20:31:17";16;40.0000000000000000
35;"2014-01-14 20:32:17";14;51.0000000000000000
35;"2014-01-14 20:32:17";15;43.5000000000000000
35;"2014-01-14 20:32:17";16;42.0000000000000000
36;"2014-01-14 20:33:17";14;49.0000000000000000
36;"2014-01-14 20:33:17";15;42.0000000000000000
36;"2014-01-14 20:33:17";16;40.0000000000000000
37;"2014-01-14 20:34:17";14;53.0000000000000000
37;"2014-01-14 20:34:17";15;46.0000000000000000
37;"2014-01-14 20:34:17";16;42.0000000000000000
38;"2014-01-14 20:35:17";14;49.5000000000000000
38;"2014-01-14 20:35:17";15;44.0000000000000000
38;"2014-01-14 20:35:17";16;40.0000000000000000
39;"2014-01-14 20:36:17";14;50.0000000000000000
39;"2014-01-14 20:36:17";15;44.0000000000000000
39;"2014-01-14 20:36:17";16;40.0000000000000000
40;"2014-01-14 20:37:17";14;48.0000000000000000
40;"2014-01-14 20:37:17";15;43.5000000000000000
40;"2014-01-14 20:37:17";16;40.0000000000000000
41;"2014-01-14 20:38:17";14;50.0000000000000000
41;"2014-01-14 20:38:17";15;44.0000000000000000
41;"2014-01-14 20:38:17";16;43.0000000000000000
42;"2014-01-14 20:39:17";14;52.0000000000000000
42;"2014-01-14 20:39:17";15;44.5000000000000000
42;"2014-01-14 20:39:17";16;41.0000000000000000
43;"2014-01-14 20:40:17";14;49.0000000000000000
43;"2014-01-14 20:40:17";15;44.0000000000000000
43;"2014-01-14 20:40:17";16;40.0000000000000000
44;"2014-01-14 20:41:17";14;50.0000000000000000
44;"2014-01-14 20:41:17";15;44.5000000000000000
44;"2014-01-14 20:41:17";16;41.0000000000000000
45;"2014-01-14 20:42:17";14;51.0000000000000000
45;"2014-01-14 20:42:17";15;46.0000000000000000
45;"2014-01-14 20:42:17";16;42.5000000000000000
46;"2014-01-14 20:43:17";14;49.0000000000000000
46;"2014-01-14 20:43:17";15;45.0000000000000000
46;"2014-01-14 20:43:17";16;42.0000000000000000
47;"2014-01-14 20:44:17";14;52.5000000000000000
47;"2014-01-14 20:44:17";15;46.0000000000000000
47;"2014-01-14 20:44:17";16;42.5000000000000000
48;"2014-01-14 20:45:17";14;51.0000000000000000
48;"2014-01-14 20:45:17";15;44.5000000000000000
48;"2014-01-14 20:45:17";16;42.0000000000000000
49;"2014-01-14 20:46:17";14;49.0000000000000000
49;"2014-01-14 20:46:17";15;45.0000000000000000
49;"2014-01-14 20:46:17";16;41.0000000000000000
50;"2014-01-14 20:47:17";14;48.5000000000000000
50;"2014-01-14 20:47:17";15;43.5000000000000000
50;"2014-01-14 20:47:17";16;40.0000000000000000
51;"2014-01-14 20:48:17";14;50.0000000000000000
51;"2014-01-14 20:48:17";15;44.5000000000000000
51;"2014-01-14 20:48:17";16;41.0000000000000000
52;"2014-01-14 20:49:17";14;51.0000000000000000
52;"2014-01-14 20:49:17";15;44.0000000000000000
52;"2014-01-14 20:49:17";16;41.5000000000000000
53;"2014-01-14 20:50:17";14;51.0000000000000000
53;"2014-01-14 20:50:17";15;45.5000000000000000
53;"2014-01-14 20:50:17";16;42.5000000000000000
54;"2014-01-14 20:51:17";14;52.0000000000000000
54;"2014-01-14 20:51:17";15;45.5000000000000000
54;"2014-01-14 20:51:17";16;43.0000000000000000
55;"2014-01-14 20:52:17";14;51.0000000000000000
55;"2014-01-14 20:52:17";15;48.0000000000000000
55;"2014-01-14 20:52:17";16;51.0000000000000000
56;"2014-01-14 20:53:17";14;50.0000000000000000
56;"2014-01-14 20:53:17";15;47.0000000000000000
56;"2014-01-14 20:53:17";16;47.5000000000000000
57;"2014-01-14 20:54:17";14;46.0000000000000000
57;"2014-01-14 20:54:17";15;46.5000000000000000
57;"2014-01-14 20:54:17";16;47.0000000000000000
58;"2014-01-14 20:55:17";14;48.0000000000000000
58;"2014-01-14 20:55:17";15;48.5000000000000000
58;"2014-01-14 20:55:17";16;47.0000000000000000
59;"2014-01-14 20:56:17";14;47.0000000000000000
59;"2014-01-14 20:56:17";15;47.0000000000000000
59;"2014-01-14 20:56:17";16;50.0000000000000000
60;"2014-01-14 20:57:17";14;47.5000000000000000
60;"2014-01-14 20:57:17";15;45.0000000000000000
60;"2014-01-14 20:57:17";16;47.0000000000000000
61;"2014-01-14 20:58:17";14;47.0000000000000000
61;"2014-01-14 20:58:17";15;46.0000000000000000
61;"2014-01-14 20:58:17";16;49.5000000000000000
62;"2014-01-14 20:59:17";14;46.0000000000000000
62;"2014-01-14 20:59:17";15;45.5000000000000000
62;"2014-01-14 20:59:17";16;48.0000000000000000
63;"2014-01-14 21:00:17";14;46.0000000000000000
63;"2014-01-14 21:00:17";15;45.0000000000000000
63;"2014-01-14 21:00:17";16;47.0000000000000000
64;"2014-01-14 21:01:17";14;46.0000000000000000
64;"2014-01-14 21:01:17";15;44.5000000000000000
64;"2014-01-14 21:01:17";16;47.0000000000000000
65;"2014-01-14 21:02:17";14;46.0000000000000000
65;"2014-01-14 21:02:17";15;47.5000000000000000
65;"2014-01-14 21:02:17";16;50.5000000000000000
66;"2014-01-14 21:03:17";14;45.0000000000000000
66;"2014-01-14 21:03:17";15;45.5000000000000000
66;"2014-01-14 21:03:17";16;47.0000000000000000
67;"2014-01-14 21:04:17";14;45.0000000000000000
67;"2014-01-14 21:04:17";15;48.0000000000000000
67;"2014-01-14 21:04:17";16;46.5000000000000000
68;"2014-01-14 21:05:17";14;47.5000000000000000
68;"2014-01-14 21:05:17";15;47.0000000000000000
68;"2014-01-14 21:05:17";16;50.5000000000000000
69;"2014-01-14 21:06:17";14;46.0000000000000000
69;"2014-01-14 21:06:17";15;47.0000000000000000
69;"2014-01-14 21:06:17";16;48.5000000000000000
70;"2014-01-14 21:07:18";14;46.0000000000000000
70;"2014-01-14 21:07:18";15;49.0000000000000000
70;"2014-01-14 21:07:18";16;44.0000000000000000
71;"2014-01-14 21:08:17";14;47.0000000000000000
71;"2014-01-14 21:08:17";15;54.0000000000000000
71;"2014-01-14 21:08:17";16;48.0000000000000000
72;"2014-01-14 21:09:17";14;46.0000000000000000
72;"2014-01-14 21:09:17";15;53.5000000000000000
72;"2014-01-14 21:09:17";16;48.0000000000000000
73;"2014-01-14 21:10:17";14;47.5000000000000000
73;"2014-01-14 21:10:17";15;54.0000000000000000
73;"2014-01-14 21:10:17";16;48.5000000000000000
74;"2014-01-14 21:11:17";14;44.0000000000000000
74;"2014-01-14 21:11:17";15;51.0000000000000000
74;"2014-01-14 21:11:17";16;45.0000000000000000
75;"2014-01-14 21:12:18";14;45.0000000000000000
75;"2014-01-14 21:12:18";15;51.0000000000000000
75;"2014-01-14 21:12:18";16;46.0000000000000000
76;"2014-01-14 21:13:18";14;46.0000000000000000
76;"2014-01-14 21:13:18";15;52.0000000000000000
76;"2014-01-14 21:13:18";16;47.0000000000000000
77;"2014-01-14 21:14:18";14;48.0000000000000000
77;"2014-01-14 21:14:18";15;52.0000000000000000
77;"2014-01-14 21:14:18";16;49.0000000000000000
78;"2014-01-14 21:15:18";14;48.0000000000000000
78;"2014-01-14 21:15:18";15;51.0000000000000000
78;"2014-01-14 21:15:18";16;50.0000000000000000
79;"2014-01-14 21:16:18";14;46.0000000000000000
79;"2014-01-14 21:16:18";15;52.0000000000000000
79;"2014-01-14 21:16:18";16;46.5000000000000000
80;"2014-01-14 21:17:18";14;49.0000000000000000
80;"2014-01-14 21:17:18";15;54.0000000000000000
80;"2014-01-14 21:17:18";16;49.0000000000000000
81;"2014-01-14 21:18:18";14;47.0000000000000000
81;"2014-01-14 21:18:18";15;51.5000000000000000
81;"2014-01-14 21:18:18";16;47.0000000000000000
82;"2014-01-14 21:19:18";14;46.5000000000000000
82;"2014-01-14 21:19:18";15;51.0000000000000000
82;"2014-01-14 21:19:18";16;47.0000000000000000
83;"2014-01-14 21:20:18";14;47.0000000000000000
83;"2014-01-14 21:20:18";15;53.0000000000000000
83;"2014-01-14 21:20:18";16;47.0000000000000000
84;"2014-01-14 21:21:18";14;47.0000000000000000
84;"2014-01-14 21:21:18";15;51.5000000000000000
84;"2014-01-14 21:21:18";16;48.0000000000000000
85;"2014-01-14 21:21:44";14;45.5000000000000000
85;"2014-01-14 21:21:44";15;51.0000000000000000
85;"2014-01-14 21:21:44";16;46.0000000000000000
86;"2014-01-14 21:21:54";15;75.5000000000000000
87;"2014-01-14 21:22:04";15;71.0000000000000000
88;"2014-01-14 21:22:14";15;72.0000000000000000
89;"2014-01-14 21:22:18";14;48.5000000000000000
89;"2014-01-14 21:22:18";15;53.5000000000000000
89;"2014-01-14 21:22:18";16;48.5000000000000000
90;"2014-01-14 21:23:18";14;48.0000000000000000
90;"2014-01-14 21:23:18";15;53.0000000000000000
90;"2014-01-14 21:23:18";16;47.5000000000000000
91;"2014-01-14 21:24:18";14;48.5000000000000000
91;"2014-01-14 21:24:18";15;54.0000000000000000
91;"2014-01-14 21:24:18";16;50.5000000000000000
92;"2014-01-14 21:25:18";14;48.0000000000000000
92;"2014-01-14 21:25:18";15;56.5000000000000000
